id_reporte,fecha_reporte,año,entidad_federativa,alcaldia_municipio,tipo_reporte,tipo_animal,genero_animal,genero_reportante,edad_reportante_rango,instancia_atiende,estatus_atencion,medio_denuncia
MX-MA-00167,17/09/2021,2021,Ciudad de México,Cuauhtémoc,Falta de atención veterinaria,Perro,No especificado,Mujer,31-40,Fiscalía General de Justicia,Recibido,Presencial
MX-MA-00168,24/02/2021,2021,Ciudad de México,Gustavo A. Madero,Maltrato en azotea,Gato,Macho,Hombre,60+,PAOT,En investigación,Redes sociales
MX-MA-00169,17/11/2019,2019,Ciudad de México,Tlalpan,Otro,Perro,Hembra,Mujer,18-20,PAOT,Concluido sin infracción,Chat
MX-MA-00170,02/06/2023,2023,Estado de México,Municipio 15,Animal amarrado,Perro,Macho,Mujer,21-30,PAOT,Recibido,Teléfono
MX-MA-00171,23/11/2024,2024,Ciudad de México,Gustavo A. Madero,Peleas clandestinas,Perro,Hembra,Mujer,18-20,PAOT,Animal resguardado,Teléfono
MX-MA-00172,17/09/2019,2019,Jalisco,Municipio 6,Hacinamiento,Gato,Macho,Hombre,41-50,Fiscalía General de Justicia,En investigación,Presencial
MX-MA-00173,08/11/2023,2023,Ciudad de México,Álvaro Obregón,Otro,Perro,Macho,Hombre,18-20,PAOT,En investigación,Teléfono
MX-MA-00174,12/04/2021,2021,Ciudad de México,Álvaro Obregón,Hacinamiento,Perro,Macho,Mujer,51-60,PAOT,En investigación,Correo electrónico
MX-MA-00175,20/03/2023,2023,Ciudad de México,Coyoacán,Hacinamiento,Perro,Macho,Mujer,31-40,PAOT,Recibido,Redes sociales
MX-MA-00176,11/07/2021,2021,Ciudad de México,Iztapalapa,Hacinamiento,Perro,Macho,Hombre,31-40,PAOT,Con sanción,Redes sociales
MX-MA-00177,23/03/2024,2024,Ciudad de México,Azcapotzalco,Maltrato en azotea,Perro,Hembra,Mujer,41-50,PAOT,Con sanción,Teléfono
MX-MA-00178,04/10/2022,2022,Guanajuato,Municipio 11,Otro,Perro,Hembra,Hombre,21-30,Consejo Ciudadano,Concluido sin infracción,Chat
MX-MA-00179,29/09/2025,2025,Puebla,Municipio 3,Falta de alimento,Perro,Hembra,Mujer,21-30,PROFEPA,En investigación,Chat
MX-MA-00180,01/01/2021,2021,Ciudad de México,Álvaro Obregón,Falta de alimento,Perro,Hembra,Mujer,21-30,PAOT,En investigación,Teléfono
MX-MA-00181,03/11/2022,2022,Ciudad de México,Azcapotzalco,Otro,Perro,Macho,Mujer,41-50,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-00182,15/06/2021,2021,Ciudad de México,Cuauhtémoc,Hacinamiento,Fauna silvestre,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Animal resguardado,Presencial
MX-MA-00183,08/09/2025,2025,Ciudad de México,Iztapalapa,Falta de atención veterinaria,Perro,Macho,Hombre,21-30,PAOT,En investigación,Chat
MX-MA-00184,10/01/2025,2025,Ciudad de México,Gustavo A. Madero,Abandono,Perro,Macho,Mujer,60+,PROFEPA,Concluido sin infracción,Chat
MX-MA-00185,27/02/2021,2021,Ciudad de México,Iztacalco,Falta de alimento,Perro,Hembra,Hombre,18-20,Consejo Ciudadano,Canalizado,Teléfono
MX-MA-00186,04/07/2024,2024,Ciudad de México,Benito Juárez,Peleas clandestinas,Perro,Hembra,Mujer,51-60,Consejo Ciudadano,En investigación,Redes sociales
MX-MA-00187,06/06/2024,2024,Ciudad de México,Benito Juárez,Maltrato en azotea,Gato,Macho,Mujer,51-60,Consejo Ciudadano,Canalizado,Redes sociales
MX-MA-00188,03/05/2023,2023,Ciudad de México,Azcapotzalco,Animal amarrado,Perro,Macho,Mujer,21-30,PAOT,Recibido,Chat
MX-MA-00189,30/01/2023,2023,Ciudad de México,Tlalpan,Animal amarrado,Perro,Hembra,Mujer,21-30,Instituto de Bienestar Animal Estatal,Con sanción,Chat
MX-MA-00190,04/05/2021,2021,Ciudad de México,Tlalpan,Criadero clandestino,Perro,Hembra,Hombre,21-30,Consejo Ciudadano,En investigación,Chat
MX-MA-00191,17/10/2020,2020,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Macho,Mujer,41-50,Fiscalía General de Justicia,Concluido sin infracción,Chat
MX-MA-00192,10/02/2025,2025,Guanajuato,Municipio 11,Otro,Perro,No especificado,Mujer,41-50,PAOT,Recibido,Teléfono
MX-MA-00193,13/02/2025,2025,Ciudad de México,Venustiano Carranza,Agresión física,Perro,No especificado,Mujer,51-60,Fiscalía General de Justicia,Animal resguardado,Presencial
MX-MA-00194,06/09/2023,2023,Ciudad de México,Venustiano Carranza,Falta de atención veterinaria,Perro,Macho,Mujer,60+,Consejo Ciudadano,En investigación,Chat
MX-MA-00195,05/02/2022,2022,Ciudad de México,Benito Juárez,Otro,Perro,Macho,Mujer,41-50,Consejo Ciudadano,Con sanción,Teléfono
MX-MA-00196,30/09/2022,2022,Ciudad de México,Gustavo A. Madero,Falta de atención veterinaria,Perro,Hembra,Hombre,21-30,PAOT,Con sanción,Chat
MX-MA-00197,05/03/2024,2024,Querétaro,Municipio 1,Abandono,Perro,No especificado,Mujer,21-30,Consejo Ciudadano,Animal resguardado,Presencial
MX-MA-00198,07/03/2025,2025,Guanajuato,Municipio 7,Maltrato en azotea,Perro,Hembra,Mujer,51-60,Instituto de Bienestar Animal Estatal,Canalizado,Teléfono
MX-MA-00199,04/12/2025,2025,Ciudad de México,Álvaro Obregón,Animal amarrado,Fauna silvestre,Macho,Mujer,21-30,PROFEPA,Concluido sin infracción,Teléfono
MX-MA-00200,31/08/2024,2024,Ciudad de México,Tlalpan,Agresión física,Perro,Macho,No especificado,18-20,PROFEPA,En investigación,Redes sociales
MX-MA-00201,09/10/2023,2023,Guanajuato,Municipio 14,Otro,Fauna silvestre,Hembra,Mujer,41-50,Fiscalía General de Justicia,En investigación,Teléfono
MX-MA-00202,25/03/2020,2020,Yucatán,Municipio 8,Maltrato en azotea,Perro,Hembra,Mujer,31-40,Brigada de Vigilancia Animal,Canalizado,Redes sociales
MX-MA-00203,16/05/2021,2021,Ciudad de México,Cuauhtémoc,Falta de atención veterinaria,Perro,Macho,Mujer,60+,PROFEPA,En investigación,Teléfono
MX-MA-00204,28/09/2025,2025,Ciudad de México,Iztapalapa,Animal amarrado,Perro,Hembra,Mujer,41-50,Brigada de Vigilancia Animal,Animal resguardado,Redes sociales
MX-MA-00205,07/11/2023,2023,Ciudad de México,Iztacalco,Falta de alimento,Perro,Hembra,Mujer,18-20,Fiscalía General de Justicia,Recibido,Teléfono
MX-MA-00206,05/08/2019,2019,Ciudad de México,Iztapalapa,Falta de alimento,Perro,Hembra,Mujer,60+,PAOT,Canalizado,Teléfono
MX-MA-00207,19/04/2021,2021,Ciudad de México,Azcapotzalco,Hacinamiento,Perro,Hembra,Hombre,21-30,Brigada de Vigilancia Animal,Concluido sin infracción,Presencial
MX-MA-00208,03/10/2024,2024,Ciudad de México,Gustavo A. Madero,Peleas clandestinas,Perro,Hembra,Mujer,31-40,PROFEPA,Canalizado,Chat
MX-MA-00209,20/12/2019,2019,Ciudad de México,Venustiano Carranza,Hacinamiento,Perro,Macho,Hombre,31-40,Consejo Ciudadano,Concluido sin infracción,Teléfono
MX-MA-00210,13/04/2021,2021,Ciudad de México,Álvaro Obregón,Criadero clandestino,Perro,Hembra,Mujer,18-20,PROFEPA,Recibido,Teléfono
MX-MA-00211,09/06/2023,2023,Querétaro,Municipio 8,Falta de alimento,Perro,Macho,Mujer,31-40,Fiscalía General de Justicia,Canalizado,Chat
MX-MA-00212,23/07/2024,2024,Ciudad de México,Benito Juárez,Animal amarrado,Perro,Hembra,Mujer,21-30,Fiscalía General de Justicia,En investigación,Chat
MX-MA-00213,10/12/2023,2023,Ciudad de México,Gustavo A. Madero,Agresión física,Perro,Macho,Mujer,31-40,PAOT,Animal resguardado,Correo electrónico
MX-MA-00214,29/11/2021,2021,Ciudad de México,Iztapalapa,Abandono,Perro,Hembra,Hombre,31-40,Brigada de Vigilancia Animal,Con sanción,Correo electrónico
MX-MA-00215,10/07/2024,2024,Ciudad de México,Benito Juárez,Falta de alimento,Perro,Macho,Mujer,51-60,PAOT,Animal resguardado,Chat
MX-MA-00216,13/08/2021,2021,Ciudad de México,Cuauhtémoc,Otro,Otro,Macho,Mujer,51-60,PAOT,Recibido,Chat
MX-MA-00217,22/09/2021,2021,Guanajuato,Municipio 11,Agresión física,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,En investigación,Chat
MX-MA-00218,19/08/2024,2024,Hidalgo,Municipio 5,Otro,Perro,Macho,No especificado,31-40,Fiscalía General de Justicia,En investigación,Redes sociales
MX-MA-00219,03/03/2023,2023,Ciudad de México,Gustavo A. Madero,Abandono,Otro,Hembra,Mujer,31-40,Consejo Ciudadano,Recibido,Teléfono
MX-MA-00220,07/05/2025,2025,Nuevo León,Municipio 8,Otro,Perro,Hembra,Hombre,21-30,PAOT,En investigación,Teléfono
MX-MA-00221,26/04/2023,2023,Ciudad de México,Gustavo A. Madero,Hacinamiento,Perro,Hembra,Mujer,51-60,PAOT,Concluido sin infracción,Teléfono
MX-MA-00222,02/02/2023,2023,Estado de México,Municipio 5,Otro,Perro,Macho,Mujer,41-50,PROFEPA,En investigación,Teléfono
MX-MA-00223,22/06/2020,2020,Ciudad de México,Azcapotzalco,Falta de alimento,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-00224,11/01/2022,2022,Ciudad de México,Coyoacán,Maltrato en azotea,Perro,Macho,Mujer,31-40,PAOT,Con sanción,Chat
MX-MA-00225,29/10/2021,2021,Querétaro,Municipio 8,Otro,Perro,Macho,Mujer,21-30,Fiscalía General de Justicia,Concluido sin infracción,Redes sociales
MX-MA-00226,11/10/2021,2021,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Hembra,Mujer,41-50,Fiscalía General de Justicia,En investigación,Chat
MX-MA-00227,28/04/2025,2025,Ciudad de México,Gustavo A. Madero,Falta de alimento,Perro,Macho,Hombre,21-30,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-00228,29/10/2022,2022,Jalisco,Municipio 11,Abandono,Otro,Macho,Hombre,60+,Fiscalía General de Justicia,Canalizado,Teléfono
MX-MA-00229,23/04/2025,2025,Ciudad de México,Tlalpan,Otro,Perro,Macho,Hombre,51-60,Brigada de Vigilancia Animal,En investigación,Chat
MX-MA-00230,04/01/2023,2023,Ciudad de México,Azcapotzalco,Hacinamiento,Perro,Macho,Mujer,31-40,Consejo Ciudadano,Concluido sin infracción,Teléfono
MX-MA-00231,06/02/2024,2024,Ciudad de México,Cuauhtémoc,Hacinamiento,Perro,Hembra,Mujer,41-50,Brigada de Vigilancia Animal,En investigación,Chat
MX-MA-00232,29/12/2023,2023,Ciudad de México,Iztacalco,Falta de alimento,Perro,Hembra,Mujer,60+,PAOT,Con sanción,Correo electrónico
MX-MA-00233,20/11/2023,2023,Ciudad de México,Azcapotzalco,Falta de alimento,Perro,Macho,Hombre,41-50,Fiscalía General de Justicia,Con sanción,Teléfono
MX-MA-00234,31/01/2023,2023,Hidalgo,Municipio 6,Peleas clandestinas,Perro,Macho,Hombre,21-30,Brigada de Vigilancia Animal,Concluido sin infracción,Teléfono
MX-MA-00235,28/04/2021,2021,Ciudad de México,Cuauhtémoc,Falta de alimento,Perro,Macho,Mujer,31-40,Consejo Ciudadano,En investigación,Chat
MX-MA-00236,04/02/2024,2024,Ciudad de México,Coyoacán,Falta de atención veterinaria,Gato,Macho,Mujer,51-60,Brigada de Vigilancia Animal,En investigación,Correo electrónico
MX-MA-00237,17/01/2021,2021,Hidalgo,Municipio 1,Otro,Perro,Macho,Mujer,41-50,PAOT,Con sanción,Redes sociales
MX-MA-00238,19/06/2019,2019,Ciudad de México,Venustiano Carranza,Agresión física,Perro,No especificado,Mujer,41-50,PAOT,Canalizado,Presencial
MX-MA-00239,06/02/2023,2023,Hidalgo,Municipio 8,Falta de atención veterinaria,Perro,Hembra,Mujer,51-60,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-00240,21/09/2021,2021,Ciudad de México,Coyoacán,Falta de alimento,Perro,Hembra,Mujer,60+,PROFEPA,En investigación,Correo electrónico
MX-MA-00241,02/05/2025,2025,Ciudad de México,Venustiano Carranza,Falta de atención veterinaria,Perro,Macho,Mujer,60+,PAOT,En investigación,Teléfono
MX-MA-00242,23/05/2025,2025,Yucatán,Municipio 4,Agresión física,Perro,Macho,Mujer,18-20,PROFEPA,Con sanción,Teléfono
MX-MA-00243,09/12/2025,2025,Jalisco,Municipio 14,Maltrato en azotea,Perro,Hembra,Mujer,41-50,PROFEPA,En investigación,Presencial
MX-MA-00244,06/09/2022,2022,Ciudad de México,Venustiano Carranza,Animal amarrado,Perro,Hembra,No especificado,51-60,Consejo Ciudadano,Canalizado,Presencial
MX-MA-00245,20/04/2019,2019,Hidalgo,Municipio 10,Abandono,Perro,Hembra,Mujer,51-60,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-00246,04/10/2025,2025,Ciudad de México,Iztapalapa,Falta de atención veterinaria,Perro,Macho,Mujer,41-50,Fiscalía General de Justicia,Canalizado,Teléfono
MX-MA-00247,09/03/2022,2022,Ciudad de México,Cuauhtémoc,Agresión física,Perro,Hembra,Mujer,21-30,Brigada de Vigilancia Animal,Con sanción,Teléfono
MX-MA-00248,20/10/2025,2025,Ciudad de México,Gustavo A. Madero,Maltrato en azotea,Perro,Macho,Mujer,51-60,Brigada de Vigilancia Animal,Con sanción,Teléfono
MX-MA-00249,23/10/2025,2025,Ciudad de México,Gustavo A. Madero,Animal amarrado,Perro,Hembra,Mujer,41-50,PAOT,Canalizado,Teléfono
MX-MA-00250,31/08/2025,2025,Nuevo León,Municipio 11,Falta de atención veterinaria,Perro,Hembra,Hombre,18-20,PAOT,Recibido,Correo electrónico
MX-MA-00251,05/05/2021,2021,Jalisco,Municipio 6,Agresión física,Perro,Hembra,Mujer,31-40,PAOT,Canalizado,Redes sociales
MX-MA-00252,31/08/2022,2022,Estado de México,Municipio 13,Maltrato en azotea,Perro,Macho,Mujer,21-30,PROFEPA,Concluido sin infracción,Redes sociales
MX-MA-00253,28/07/2025,2025,Ciudad de México,Tlalpan,Falta de alimento,Perro,Hembra,Mujer,31-40,PAOT,Canalizado,Redes sociales
MX-MA-00254,08/04/2021,2021,Querétaro,Municipio 7,Abandono,Perro,Macho,Mujer,18-20,PAOT,Concluido sin infracción,Chat
MX-MA-00255,18/02/2021,2021,Querétaro,Municipio 13,Agresión física,Fauna silvestre,Macho,Hombre,31-40,Consejo Ciudadano,En investigación,Redes sociales
MX-MA-00256,19/02/2023,2023,Guanajuato,Municipio 10,Maltrato en azotea,Perro,Macho,Hombre,41-50,PAOT,Concluido sin infracción,Chat
MX-MA-00257,04/12/2025,2025,Ciudad de México,Benito Juárez,Agresión física,Conejo,Hembra,Mujer,41-50,PAOT,En investigación,Teléfono
MX-MA-00258,08/08/2024,2024,Ciudad de México,Tlalpan,Otro,Perro,Macho,Hombre,41-50,PAOT,Con sanción,Chat
MX-MA-00259,01/07/2023,2023,Ciudad de México,Iztapalapa,Otro,Perro,Macho,Mujer,51-60,Consejo Ciudadano,En investigación,Chat
MX-MA-00260,04/08/2020,2020,Ciudad de México,Azcapotzalco,Agresión física,Perro,Hembra,No especificado,21-30,PAOT,Concluido sin infracción,Presencial
MX-MA-00261,30/07/2023,2023,Estado de México,Municipio 14,Falta de atención veterinaria,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Recibido,Correo electrónico
MX-MA-00262,28/08/2025,2025,Jalisco,Municipio 9,Falta de alimento,Perro,Hembra,No especificado,51-60,Brigada de Vigilancia Animal,Canalizado,Chat
MX-MA-00263,28/01/2021,2021,Guanajuato,Municipio 7,Animal amarrado,Perro,Macho,Hombre,21-30,PROFEPA,Concluido sin infracción,Redes sociales
MX-MA-00264,11/12/2023,2023,Hidalgo,Municipio 9,Maltrato en azotea,Perro,Macho,Mujer,60+,PROFEPA,En investigación,Teléfono
MX-MA-00265,01/12/2025,2025,Ciudad de México,Coyoacán,Falta de atención veterinaria,Perro,Hembra,Mujer,51-60,Consejo Ciudadano,Con sanción,Redes sociales
MX-MA-00266,26/11/2024,2024,Ciudad de México,Álvaro Obregón,Falta de atención veterinaria,Perro,Macho,No especificado,31-40,PAOT,Concluido sin infracción,Teléfono
MX-MA-00267,20/02/2024,2024,Ciudad de México,Benito Juárez,Animal amarrado,Perro,Hembra,Hombre,60+,PAOT,Canalizado,Teléfono
MX-MA-00268,01/02/2024,2024,Veracruz,Municipio 8,Animal amarrado,Perro,Hembra,Mujer,18-20,PAOT,En investigación,Teléfono
MX-MA-00269,26/07/2022,2022,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Hembra,Mujer,21-30,PAOT,Canalizado,Chat
MX-MA-00270,23/06/2021,2021,Ciudad de México,Gustavo A. Madero,Maltrato en azotea,Perro,Hembra,Mujer,41-50,PAOT,Canalizado,Teléfono
MX-MA-00271,25/02/2024,2024,Ciudad de México,Azcapotzalco,Hacinamiento,Perro,Macho,Mujer,31-40,PAOT,Canalizado,Presencial
MX-MA-00272,07/05/2024,2024,Guanajuato,Municipio 15,Maltrato en azotea,Perro,Macho,Mujer,60+,Brigada de Vigilancia Animal,Concluido sin infracción,Teléfono
MX-MA-00273,09/04/2025,2025,Jalisco,Municipio 14,Agresión física,Gato,Hembra,Mujer,18-20,PROFEPA,Canalizado,Presencial
MX-MA-00274,08/04/2025,2025,Ciudad de México,Iztapalapa,Animal amarrado,Conejo,Hembra,Hombre,41-50,Brigada de Vigilancia Animal,En investigación,Redes sociales
MX-MA-00275,02/10/2023,2023,Hidalgo,Municipio 9,Animal amarrado,Perro,Hembra,Mujer,41-50,Consejo Ciudadano,En investigación,Teléfono
MX-MA-00276,18/08/2023,2023,Ciudad de México,Álvaro Obregón,Falta de alimento,Perro,Hembra,Hombre,41-50,PAOT,Recibido,Teléfono
MX-MA-00277,12/03/2024,2024,Ciudad de México,Tlalpan,Animal amarrado,Perro,Hembra,Mujer,21-30,PAOT,En investigación,Redes sociales
MX-MA-00278,05/08/2023,2023,Ciudad de México,Álvaro Obregón,Peleas clandestinas,Perro,Hembra,Mujer,31-40,Brigada de Vigilancia Animal,Concluido sin infracción,Chat
MX-MA-00279,03/04/2024,2024,Ciudad de México,Álvaro Obregón,Otro,Perro,Macho,Mujer,51-60,PAOT,Con sanción,Redes sociales
MX-MA-00280,22/05/2024,2024,Ciudad de México,Cuauhtémoc,Hacinamiento,Perro,Hembra,Mujer,21-30,PAOT,En investigación,Teléfono
MX-MA-00281,25/08/2025,2025,Ciudad de México,Gustavo A. Madero,Abandono,Perro,Hembra,Mujer,51-60,Brigada de Vigilancia Animal,Animal resguardado,Chat
MX-MA-00282,08/05/2022,2022,Ciudad de México,Coyoacán,Falta de alimento,Gato,Macho,Mujer,41-50,Fiscalía General de Justicia,Canalizado,Correo electrónico
MX-MA-00283,08/02/2022,2022,Querétaro,Municipio 3,Otro,Perro,Hembra,Mujer,51-60,Consejo Ciudadano,Animal resguardado,Teléfono
MX-MA-00284,14/08/2020,2020,Querétaro,Municipio 3,Falta de alimento,Perro,Hembra,Mujer,41-50,PAOT,Concluido sin infracción,Chat
MX-MA-00285,09/10/2023,2023,Ciudad de México,Benito Juárez,Otro,Perro,Hembra,Mujer,21-30,Consejo Ciudadano,Concluido sin infracción,Teléfono
MX-MA-00286,20/02/2019,2019,Ciudad de México,Benito Juárez,Abandono,Gato,Macho,Mujer,41-50,Consejo Ciudadano,Recibido,Redes sociales
MX-MA-00287,26/01/2022,2022,Ciudad de México,Cuauhtémoc,Animal amarrado,Perro,Macho,Hombre,51-60,PROFEPA,En investigación,Redes sociales
MX-MA-00288,30/11/2023,2023,Ciudad de México,Iztapalapa,Otro,Perro,Hembra,Hombre,31-40,Consejo Ciudadano,Recibido,Teléfono
MX-MA-00289,04/10/2021,2021,Ciudad de México,Azcapotzalco,Falta de alimento,Perro,No especificado,Mujer,60+,Brigada de Vigilancia Animal,Concluido sin infracción,Teléfono
MX-MA-00290,08/01/2023,2023,Ciudad de México,Gustavo A. Madero,Hacinamiento,Perro,Macho,Mujer,31-40,PAOT,En investigación,Teléfono
MX-MA-00291,17/02/2019,2019,Hidalgo,Municipio 11,Hacinamiento,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Con sanción,Chat
MX-MA-00292,02/05/2019,2019,Ciudad de México,Azcapotzalco,Agresión física,Perro,Hembra,Hombre,31-40,Brigada de Vigilancia Animal,En investigación,Chat
MX-MA-00293,26/03/2024,2024,Hidalgo,Municipio 4,Abandono,Perro,Macho,Mujer,60+,Brigada de Vigilancia Animal,Con sanción,Correo electrónico
MX-MA-00294,28/07/2022,2022,Ciudad de México,Cuauhtémoc,Falta de atención veterinaria,Perro,Hembra,Mujer,21-30,PROFEPA,Recibido,Chat
MX-MA-00295,06/09/2021,2021,Ciudad de México,Álvaro Obregón,Maltrato en azotea,Perro,No especificado,Mujer,51-60,Fiscalía General de Justicia,En investigación,Teléfono
MX-MA-00296,04/09/2023,2023,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Macho,Mujer,60+,Fiscalía General de Justicia,En investigación,Presencial
MX-MA-00297,19/04/2024,2024,Ciudad de México,Iztacalco,Otro,Perro,Hembra,Mujer,31-40,Fiscalía General de Justicia,Canalizado,Chat
MX-MA-00298,25/07/2021,2021,Ciudad de México,Gustavo A. Madero,Agresión física,Perro,Macho,Hombre,18-20,Consejo Ciudadano,En investigación,Chat
MX-MA-00299,31/01/2023,2023,Ciudad de México,Gustavo A. Madero,Agresión física,Perro,Macho,Mujer,41-50,Fiscalía General de Justicia,Con sanción,Teléfono
MX-MA-00300,25/03/2020,2020,Ciudad de México,Azcapotzalco,Agresión física,Perro,Hembra,Mujer,21-30,PAOT,Recibido,Teléfono
MX-MA-00301,14/07/2019,2019,Ciudad de México,Tlalpan,Falta de alimento,Conejo,Macho,Mujer,51-60,PAOT,En investigación,Presencial
MX-MA-00302,02/01/2023,2023,Ciudad de México,Azcapotzalco,Falta de alimento,Perro,No especificado,Mujer,31-40,Brigada de Vigilancia Animal,Con sanción,Chat
MX-MA-00303,19/07/2023,2023,Ciudad de México,Tlalpan,Otro,Perro,Hembra,Hombre,31-40,Consejo Ciudadano,Recibido,Teléfono
MX-MA-00304,16/05/2023,2023,Ciudad de México,Iztacalco,Animal amarrado,Perro,Macho,Mujer,51-60,Brigada de Vigilancia Animal,Animal resguardado,Chat
MX-MA-00305,20/08/2024,2024,Puebla,Municipio 14,Falta de alimento,Perro,Macho,Hombre,31-40,Consejo Ciudadano,Animal resguardado,Presencial
MX-MA-00306,27/05/2025,2025,Querétaro,Municipio 5,Falta de alimento,Perro,Macho,Mujer,31-40,PAOT,Recibido,Teléfono
MX-MA-00307,05/08/2023,2023,Ciudad de México,Tlalpan,Maltrato en azotea,Perro,Macho,Mujer,31-40,PAOT,En investigación,Chat
MX-MA-00308,23/12/2021,2021,Baja California,Municipio 8,Criadero clandestino,Perro,Macho,Hombre,31-40,Consejo Ciudadano,En investigación,Correo electrónico
MX-MA-00309,11/10/2024,2024,Ciudad de México,Iztapalapa,Agresión física,Perro,Macho,Mujer,31-40,PAOT,Con sanción,Teléfono
MX-MA-00310,05/12/2021,2021,Estado de México,Municipio 13,Falta de alimento,Perro,Hembra,Hombre,51-60,Brigada de Vigilancia Animal,Canalizado,Redes sociales
MX-MA-00311,07/09/2022,2022,Ciudad de México,Álvaro Obregón,Agresión física,Perro,Hembra,Mujer,31-40,PAOT,Concluido sin infracción,Chat
